type_Condo,type_House,type_Multi-family home,type_Townhouse,locality_Brooklyn,locality_Manhattan,locality_Queens,locality_Staten Island,zipcode,beds,bath,propertysqft,distance_to_center,distance_to_wall_street,price
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10031.0,6.0,5.0,4720.0,7.886755465668481,14.072991305433234,2695000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10013.0,2.0,2.0,1800.0,4.641329994814432,1.7523757135617093,3395000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11374.0,1.0,1.0,964.0,10.923577150115136,12.870386092142612,289000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10473.0,3.0,3.0,2230.0,13.337950999547974,18.395196632442765,699000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11372.0,2.0,2.0,964.0,8.292845832891745,11.55284897498579,800000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,1.0,1.0,1440.0,4.000404367143164,2.737302192064292,438000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11421.0,6.0,3.0,3262.0,13.141085210247097,13.081878728022282,1200000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11373.0,2.0,2.0,964.0,9.457356640360857,12.06942292094669,430000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11229.0,3.0,2.0,1660.0,16.96390707232398,12.027026828432591,1149000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10024.0,3.0,4.0,2193.0,3.4820037681794545,9.664534549633617,1295000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11234.0,8.0,4.0,3448.0,15.935917842698156,11.95632911532062,1299999
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11375.0,2.0,1.0,964.0,11.894724897399684,13.675071062618416,480000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11213.0,2.0,1.0,800.0,10.501739159613296,6.857270296941506,349000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10023.0,2.0,2.0,1157.0,2.05631221304714,8.134489436348451,1575000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11436.0,3.0,2.0,1280.0,17.93367289573805,18.04793353230816,620000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11223.0,3.0,2.0,1232.0,17.522067454636066,12.213982744738358,998000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10010.0,3.0,4.0,1440.0,2.339326257493348,4.088271028608144,2595000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10471.0,2.0,1.0,900.0,17.60541033628946,23.788553436789137,249000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11367.0,4.0,2.0,3262.0,14.613117184146764,16.770870089002337,749000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10014.0,1.0,1.0,1440.0,3.2475951717695133,3.0156982539184733,800000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10023.0,4.0,3.0,3111.0,2.0013204920157235,8.19319689938354,3395000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11105.0,2.0,1.0,600.0,6.810606372020344,11.587932567439625,305000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10306.0,2.0,2.0,1364.0,25.44405175252945,19.44096032883856,475000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10065.0,2.0,2.0,1440.0,1.6147213163079976,7.428493461228196,750000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10306.0,2.0,2.0,1450.0,25.40323824688232,19.351684696326647,630000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10014.0,4.0,4.0,3750.0,3.078718763991828,3.377601218133212,5990000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10003.0,1.0,1.0,937.0,2.8857602532933084,3.430565235327423,1750000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11385.0,11.0,6.0,3262.0,8.654925496641015,8.226050509700457,2198888
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11432.0,4.0,2.0,2230.0,17.595491783042636,18.684419627845475,759999
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10017.0,3.0,1.0,1440.0,1.5303306715188345,5.754177560380365,599000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11204.0,3.0,6.0,5148.0,16.129585972157557,10.408720159757506,1495000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11420.0,3.0,2.0,2230.0,16.505630388588415,16.22492045518004,689000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11220.0,2.0,1.0,845.0,12.332242181061543,6.299643040986436,385000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10011.0,3.0,8.0,3262.0,2.0014229751239063,4.267560176519003,34000000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11234.0,6.0,2.0,3277.0,18.193974638767024,14.050587276576296,2545000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10016.0,3.0,3.0,1700.0,1.753851903811487,5.4242553268234985,2300000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11221.0,6.0,4.0,3850.0,8.645020162533898,6.2392815892332285,2300000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11372.0,1.0,1.0,649.0,8.726323013379941,11.858840010042824,293000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10128.0,2.0,2.0,1440.0,3.660015990066252,9.623869332404697,875000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10305.0,3.0,2.0,1633.0,20.29789609532016,14.123824435860296,758800
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10002.0,1.0,1.0,1440.0,4.547071737767025,2.2900645680339964,500000
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11214.0,3.0,3.0,2355.0,17.788023971797728,12.071490079074955,2300000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11365.0,3.0,2.0,2230.0,17.82789280260677,19.68149979350824,998000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11203.0,2.0,1.0,845.0,12.765106786071376,8.419453772112046,259000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11235.0,1.0,1.0,790.0,19.905835161498448,15.003891677429554,279999
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10002.0,1.0,1.0,800.0,4.974896852312573,2.658018461568751,599000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10305.0,2.0,1.0,660.0,21.510057912685728,15.37789444324127,265000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10016.0,3.0,1.0,1440.0,1.5605487976482295,5.307820431270044,420000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11222.0,16.0,8.0,8000.0,4.965985875797856,5.567792724987366,2700000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10013.0,2.0,2.0,1875.0,4.786146724807568,1.4960055425533538,3345000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11230.0,6.0,3.0,2230.0,16.541737609149802,11.215053591033266,3595000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11414.0,3.0,2.0,2230.0,17.077222588473752,15.44147368379562,899000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11375.0,3.0,1.0,964.0,13.609833602927434,14.84812367190007,208000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11365.0,8.0,7.0,3262.0,15.407641354194825,17.228330855311214,1960000
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11355.0,2.0,2.0,800.0,13.949616544961716,17.05903578879047,639000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11215.0,5.0,3.0,3400.0,11.2536609425911,6.044321375977311,2798000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10014.0,3.0,1.0,1440.0,3.114878276358383,3.3655364546230637,650000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11230.0,6.0,2.0,2200.0,16.227609356964933,11.03476708955714,1075000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11375.0,1.0,1.0,1440.0,11.604239224119109,12.884321177539968,309000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11362.0,1.0,1.0,964.0,21.719993622426166,24.660175029451764,229999
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10302.0,3.0,2.0,1150.0,18.585137719303823,13.140941533185863,529000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11375.0,1.0,1.0,964.0,12.23093708197314,14.153133377955124,239000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11374.0,1.0,1.0,964.0,11.437025228757474,12.739107985905768,198000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11375.0,3.0,2.0,1440.0,12.88555974760404,14.295607336098726,719000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11224.0,2.0,1.0,960.0,20.00077910540167,14.446196121242547,399000
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11209.0,3.0,2.0,1272.0,14.805776358068291,8.641525230760863,979000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11691.0,1.0,1.0,964.0,25.642514335782405,23.92624646269094,165000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11368.0,6.0,3.0,3262.0,10.997938704731268,14.01907763707664,1348000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11360.0,2.0,2.0,964.0,17.76138730836184,21.335834844085944,479500
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10019.0,4.0,4.0,3698.0,1.108905410815778,7.135891561296358,15900000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10034.0,3.0,1.0,500.0,13.842743439550556,20.02068313751645,249000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11222.0,3.0,2.0,2000.0,5.815502723705065,6.4374649078781125,1500000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11105.0,3.0,2.0,2230.0,7.150086524309286,11.493442421740678,1449999
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10303.0,3.0,2.0,1008.0,20.846044031978074,15.653692548400814,699000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10004.0,2.0,2.0,1322.0,6.284743851323044,0.2517609723990364,1850000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10019.0,1.0,1.0,620.0,1.045063332632281,7.211485200894342,870000
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11373.0,11.0,6.0,5000.0,8.773159162776848,11.319153894065389,1800000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11215.0,2.0,1.0,800.0,10.967296828983544,5.672940508032242,825000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10304.0,6.0,6.0,6353.0,21.0432332889652,14.961243308124574,2599999
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10280.0,5.0,4.0,3180.0,6.0987142346317,0.8782502642511775,4500000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10306.0,2.0,1.0,666.0,22.56338780897684,16.388963093694862,395000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10023.0,2.0,2.0,1250.0,2.30401111172349,8.427528139760529,1325000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10033.0,2.0,2.0,1043.0,10.79330887918715,16.992955049318297,1389000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10022.0,1.0,1.0,1440.0,1.9702121561499524,7.136273335952117,670000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11423.0,4.0,3.0,3262.0,20.023673687339077,21.41473704802964,499000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11432.0,3.0,1.0,964.0,16.639508406470913,17.757887628549696,115000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11234.0,7.0,4.0,2800.0,18.218380193831774,13.953349162940896,1899000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10463.0,2.0,2.0,1450.0,15.47913943610805,21.668271402105848,429000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11436.0,6.0,5.0,3262.0,18.47980036508744,18.316367880327054,1069000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11362.0,4.0,4.0,1820.0,20.867548870664063,23.83427207874635,1180000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10465.0,4.0,2.0,2230.0,17.065412972229133,22.343140289642403,579000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11234.0,3.0,2.0,1400.0,14.920257212657106,10.56166814707531,749000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11432.0,1.0,1.0,964.0,15.38361487095202,16.698037199080662,199000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10016.0,3.0,4.0,2201.0,1.9745383605350488,4.714835003242295,2500000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11209.0,3.0,2.0,1188.0,15.57212903726614,9.405922345596784,1288000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11234.0,6.0,5.0,5436.0,18.32565971044449,14.027775551466874,2950000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10016.0,3.0,2.0,1117.0,2.0181011020278765,4.881154487817276,1450000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11421.0,4.0,3.0,3262.0,12.78558722728806,12.341095156316133,879000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10024.0,4.0,3.0,1794.0,3.6271693048129054,9.817266874988707,500000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10458.0,11.0,6.0,3262.0,13.408283347927108,19.350271144697487,1195000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10017.0,2.0,2.0,1440.0,1.548834761972602,5.701806053392809,990000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10021.0,3.0,4.0,1440.0,2.092357833108666,8.121121835982528,3600000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11372.0,1.0,1.0,964.0,8.501151157524566,11.480906355199927,299000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10014.0,2.0,2.0,1440.0,2.8694870305412388,3.511815295725757,2250000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11433.0,4.0,2.0,2230.0,17.873337589796208,18.664108978870363,599000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10452.0,1.0,1.0,450.0,10.643600325973244,16.780892226463262,90000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10473.0,3.0,2.0,2230.0,13.759263596641585,18.972385321130908,560000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10003.0,2.0,2.0,1440.0,2.8486070453429457,3.357606357779007,2495000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10463.0,1.0,1.0,905.0,14.95219907461886,21.13023281933783,295500
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11209.0,1.0,1.0,920.0,16.540195015494778,10.377575974677203,375000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11357.0,3.0,2.0,3600.0,14.649047664893777,18.24890177533077,2480000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10471.0,1.0,1.0,1078.0,16.448356513787168,22.61306581617976,209000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10472.0,7.0,5.0,2680.0,11.870504133595846,17.4629232285288,875000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11212.0,2.0,2.0,1148.0,12.010342991446466,9.270333690775669,549000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10469.0,3.0,2.0,1690.0,17.65491825958927,23.5454532278747,599000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11229.0,1.0,1.0,800.0,18.341115072725376,13.18975370658756,235000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11375.0,2.0,2.0,1400.0,12.808785516233533,14.233482313073225,699000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10314.0,2.0,2.0,1520.0,19.18478512912668,13.499242252922947,889000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10028.0,3.0,3.0,1440.0,3.0302381137900483,9.067754784992012,3275000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11201.0,1.0,1.0,440.0,8.068562888923418,2.3787517644184386,659000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10463.0,2.0,1.0,900.0,14.676229036355748,20.86577845361944,349000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10305.0,7.0,6.0,11250.0,17.83146531537696,11.635336103414287,2699000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10304.0,3.0,2.0,1222.0,16.87771182129168,10.871861148127714,675000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11207.0,4.0,2.0,2175.0,13.448375877041345,11.269345126066636,471300
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11238.0,5.0,2.0,4004.0,9.64849834657401,5.495500876639681,690000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10011.0,3.0,1.0,450.0,2.7334154360043925,3.480594905510048,500000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11209.0,1.0,1.0,625.0,16.536996888400097,10.364852834408898,259000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11224.0,2.0,1.0,1100.0,20.151853112611462,14.573699662751777,479000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10022.0,3.0,3.0,2100.0,2.0079385335010955,7.12692468641023,3000000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11204.0,3.0,6.0,3520.0,15.548302627740089,9.781495708787023,2099000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11360.0,2.0,2.0,964.0,17.818868858005207,21.442584757448543,498000
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11219.0,5.0,2.0,1500.0,13.133526785876796,7.322318147556692,799000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11355.0,3.0,1.0,650.0,13.49470505303876,16.354537912833596,299000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11209.0,3.0,2.0,1508.0,15.946465614131506,9.757966304628065,1725000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10025.0,3.0,3.0,1750.0,4.398640360070712,10.592088343606688,1395000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11375.0,4.0,3.0,3176.0,12.124050502105916,13.40437323911894,1799000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11230.0,2.0,1.0,1000.0,15.499952259931405,10.43284775346134,379000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11223.0,7.0,3.0,1800.0,19.07860524331697,13.56741219364836,1250000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10019.0,3.0,4.0,1440.0,1.3368890092359222,7.537735909393149,2995000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10019.0,1.0,2.0,875.0,0.935461004791556,7.127894516076831,1385000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10022.0,1.0,2.0,1440.0,1.2920853072781648,6.988795054061519,595000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10028.0,3.0,3.0,1300.0,3.428440735155061,9.224845906956118,1950000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11220.0,3.0,2.0,1192.0,14.01309187332994,7.837880767364666,1175000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11413.0,4.0,2.0,3262.0,22.652688514876854,22.300245555781437,775000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11367.0,3.0,3.0,2230.0,13.508024789705424,15.789928900829054,818000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11209.0,3.0,3.0,2739.0,15.005559649634709,8.833106486475613,1999000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10471.0,7.0,8.0,10100.0,16.928751753948397,23.11171244751096,5900000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11102.0,3.0,1.0,391.0,5.224963713166944,9.839868497936603,399000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10035.0,7.0,4.0,4087.0,6.7829120381489005,12.867742704931368,3500000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10462.0,1.0,1.0,720.0,14.416017590634118,20.21541911821587,130000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11223.0,9.0,6.0,4087.0,19.51382826812207,13.934655642825328,1499000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11103.0,13.0,8.0,2230.0,5.602186183474162,9.80793113858155,3750000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11357.0,4.0,3.0,3262.0,14.65967573732595,18.532443683306692,1308888
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11234.0,3.0,2.0,2230.0,16.670743733218846,12.799801197567112,639000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10021.0,2.0,2.0,1163.0,2.860363376254997,8.235068772658027,2300000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11213.0,4.0,4.0,4087.0,10.502466536564528,6.943637605908643,1995000
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10462.0,3.0,1.0,1100.0,13.78816521224144,19.3738024602434,357000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11220.0,3.0,2.0,3090.0,13.135895484010597,7.164664200046186,1499000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10005.0,3.0,3.0,2753.0,6.127068205701002,0.2928491906287113,10500000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10456.0,6.0,3.0,3354.0,9.795208764318058,15.81660473977088,1125000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10019.0,4.0,3.0,2578.0,0.8857315698826922,7.067292352147306,3995000
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11375.0,2.0,2.0,1244.0,12.712478354517671,14.05946061561407,1300000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10464.0,2.0,2.0,1164.0,19.46436786668988,24.51421429274632,469888
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11249.0,1.0,1.0,815.0,5.477224636110781,3.7554730932559375,1165000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11367.0,1.0,1.0,964.0,13.524437804588306,15.445006513512192,235000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11105.0,6.0,4.0,3262.0,6.3700685999888025,11.473075986440056,1695000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11229.0,3.0,2.0,2100.0,17.22341982740288,12.18386880134402,1499000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10023.0,6.0,4.0,1440.0,1.466729138373481,7.667849619702817,17900000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11375.0,1.0,1.0,964.0,11.856897250949908,14.083955396587442,269995
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11236.0,50.0,50.0,22035.0,15.070533410260028,11.600022620377644,11000000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11235.0,3.0,4.0,2750.0,20.38179850117925,15.186415668039425,2235000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10473.0,2.0,1.0,950.0,11.527252851643992,17.024918556617816,329999
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11422.0,4.0,2.0,1355.0,23.27358944564128,23.821921859673797,594900
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11354.0,2.0,1.0,950.0,13.437566587228252,17.15800243938892,268000
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11694.0,2.0,2.0,1320.0,23.67957109568329,20.33189204825449,699000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11372.0,2.0,1.0,1025.0,7.861980439541091,10.964711363532237,625000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11415.0,1.0,1.0,750.0,14.354259388365907,15.391790255560151,205900
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11218.0,2.0,1.0,714.0,12.340389273973235,7.27049751507663,659000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11208.0,10.0,5.0,3383.0,12.422325865121318,11.406229238443968,1350000
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11207.0,2.0,2.0,930.0,10.054628463824768,8.380309831794882,975000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11432.0,3.0,1.0,500.0,17.35375244191029,18.58105111517141,190000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10314.0,4.0,2.0,2000.0,19.36764562592634,13.624258963851137,725000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11361.0,2.0,1.0,964.0,18.594521101130592,21.355131237838084,288000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11229.0,3.0,3.0,2520.0,18.026933133536577,12.984617786792477,1139000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10023.0,5.0,5.0,4087.0,1.9717827114121895,8.171786271364255,14900000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10128.0,6.0,4.0,2700.0,3.4900464960019177,9.513536423064323,4395000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11423.0,3.0,2.0,2230.0,19.37429496326901,20.907951885654796,975000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10312.0,5.0,4.0,2250.0,28.909309488545038,23.063601560061628,1400000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11373.0,1.0,1.0,964.0,9.735030063892848,11.908544431325208,259000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11201.0,1.0,1.0,1440.0,7.263593914259279,1.8323486907991984,699000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10075.0,2.0,2.0,1770.0,2.855165607448955,8.855708292378088,2999999
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10021.0,3.0,4.0,1440.0,2.113486364062239,8.122841278195546,4995000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10303.0,3.0,2.0,1344.0,19.706236938916973,14.496715193845755,315000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11232.0,16.0,8.0,3262.0,12.205942479024346,6.206042382608855,1195000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11372.0,1.0,1.0,964.0,8.963982777946683,11.866458208543584,270000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10011.0,2.0,2.0,1440.0,1.8666308533256104,4.689133974368665,995000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10023.0,3.0,3.0,1440.0,2.604930867254468,8.75325466110266,2500000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10308.0,4.0,3.0,2088.0,26.990468248598688,20.923365379176385,888888
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11224.0,3.0,4.0,3150.0,19.90215253521231,13.953901107208988,1880000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11235.0,2.0,1.0,900.0,18.915500325136392,13.905381601234197,265000
